FIPS,E_TOTPOP,E_AGE65,E_AGE17,acc_hospital_clinic,drop_hospital_clinic,droppct_hospital_clinic,acc_residential_elderly_disabled,drop_residential_elderly_disabled,droppct_residential_elderly_disabled,acc_childcare_center,drop_childcare_center,droppct_childcare_center,acc_school,drop_school,droppct_school
06065941002,2380.0,967.0,146.0,0.011922978270140407,0.0,0.0,0.06436291628483114,0.0,0.0,0.08482653416622005,0.0,0.0,0.001376636365755411,0.0,0.0
06065941100,2248.0,1386.0,59.0,0.012203718473703195,0.0,0.0,0.06674831586684798,0.0,0.0,0.04704726785434123,0.0,0.0,0.0013279860567751427,0.0,0.0
06065941200,2835.0,1287.0,127.0,0.011587156112821654,0.0,0.0,0.06063587471503957,0.0,0.0,0.13315066440318457,0.0,0.0,0.0013733182796987207,0.0,0.0
06065941300,2896.0,965.0,194.0,0.011032380722834663,0.0,0.0,0.05446174631186397,0.0,0.0,0.13119805534226336,0.0,0.0,0.0011350455861456603,0.0,0.0
06065941400,3842.0,1165.0,407.0,0.011152094519204427,0.0,0.0,0.05611187672085696,0.0,0.0,0.13497993156747307,0.0,0.0,0.0012042645236308815,0.0,0.0
06065941500,5205.0,458.0,1575.0,0.005476231763510338,0.0,0.0,0.06279169052053787,0.0,0.0,0.01948855796886568,0.0,0.0,0.0005859399641491977,0.0,0.0
06065980004,0.0,0.0,0.0,0.007308050859137786,0.0,0.0,0.09670540824346506,0.0,0.0,0.08846629244011062,0.0,0.0,0.0011436544849163656,0.0,0.0
06065981000,5654.0,121.0,0.0,0.012687143882562407,0.0,0.0,0.0003197363772926218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06067000100,4051.0,821.0,907.0,0.008707943459216272,0.0,0.0,0.1186680136929872,0.0,0.0,0.18861830033304303,0.0,0.0,0.0016420460877356912,0.0,0.0
06067000200,3694.0,683.0,809.0,0.008716257276717274,0.0,0.0,0.117254430051806,0.0,0.0,0.19485060084862393,0.0,0.0,0.0016600813382141324,0.0,0.0
06067000300,3528.0,708.0,627.0,0.008742874281625465,0.0,0.0,0.1158089976570239,0.0,0.0,0.21068812148264413,0.0,0.0,0.0016948515232752084,0.0,0.0
06067000400,3711.0,530.0,160.0,0.008765692987049717,0.0,0.0,0.11473557054486061,0.0,0.0,0.22159910282399525,0.0,0.0,0.001709426598159525,0.0,0.0
06067000501,2026.0,239.0,251.0,0.008772172350103344,0.0,0.0,0.1144094418560886,0.0,0.0,0.22339476412668827,0.0,0.0,0.001683488623547754,0.0,0.0
06067000502,1671.0,141.0,59.0,0.008772253762515893,0.0,0.0,0.114595114018617,0.0,0.0,0.22365519001058162,0.0,0.0,0.001699926194029795,0.0,0.0
06067000600,1468.0,195.0,74.0,0.008769412574231436,0.0,0.0,0.11406341666048012,0.0,0.0,0.22062524556913005,0.0,0.0,0.0016585508097054728,0.0,0.0
06067000700,2614.0,562.0,0.0,0.008765097511496107,0.0,0.0,0.1127349819706073,0.0,0.0,0.2137124699958436,0.0,0.0,0.0015891347973161693,0.0,0.0
06067000800,1732.0,458.0,88.0,0.008765731576500135,0.0,0.0,0.11195513211396092,0.0,0.0,0.21298497337979289,0.0,0.0,0.001564261632343587,0.0,0.0
06067001102,1627.0,167.0,119.0,0.008772054623279494,0.0,0.0,0.11368649044749127,0.0,0.0,0.2246626469101295,0.0,0.0,0.0016750296188664787,0.0,0.0
06067001103,1308.0,121.0,19.0,0.008771542496362007,0.0,0.0,0.11304384171070044,0.0,0.0,0.22215693189513663,0.0,0.0,0.001633250534854332,0.0,0.0
06067001201,2073.0,200.0,52.0,0.008768698769500378,0.0,0.0,0.11270397203323973,0.0,0.0,0.22517301118624017,0.0,0.0,0.001649841313016481,0.0,0.0
06067001202,2119.0,291.0,54.0,0.00876980232031469,0.0,0.0,0.11249266313055035,0.0,0.0,0.2231834765097322,0.0,0.0,0.0016278374208679104,0.0,0.0
06067001300,3535.0,284.0,181.0,0.00876383387949249,0.0,0.0,0.11269043834992355,0.0,0.0,0.2221321382824451,0.0,0.0,0.0016667815891846804,0.0,0.0
06067001400,2451.0,631.0,30.0,0.008766379176834661,0.0,0.0,0.11372690408247645,0.0,0.0,0.2225281793714471,0.0,0.0,0.001688918375439483,0.0,0.0
06067001500,4927.0,1060.0,577.0,0.008745462745674115,0.0,0.0,0.11406183451764934,0.0,0.0,0.2119994529049682,0.0,0.0,0.0016803415262097979,0.0,0.0
06067001601,3677.0,374.0,554.0,0.008674784999861601,0.0,0.0,0.11603761883955192,0.0,0.0,0.17788470457279357,0.0,0.0,0.0015961320168378197,0.0,0.0
06067001602,2219.0,512.0,364.0,0.008715719532304574,0.0,0.0,0.11528257638564661,0.0,0.0,0.19654388448018806,0.0,0.0,0.0016555103519090935,0.0,0.0
06067001701,2207.0,169.0,227.0,0.008651270836519596,0.0,0.0,0.11457323820801467,0.0,0.0,0.1569410463387681,0.0,0.0,0.0014972005648396314,0.0,0.0
06067001702,3715.0,1078.0,301.0,0.008699740858466932,0.0,0.0,0.11342075211204045,0.0,0.0,0.18652868407485593,0.0,0.0,0.0016118728922075568,0.0,0.0
06067001800,5745.0,573.0,939.0,0.00872551784635655,0.0,0.0,0.11150199169017436,0.0,0.0,0.20259399146168702,0.0,0.0,0.00162850318417185,0.0,0.0
06067001900,3541.0,421.0,267.0,0.008755324559811041,0.0,0.0,0.11128728600436931,0.0,0.0,0.2198208777643023,0.0,0.0,0.001632719643134939,0.0,0.0
06067002000,2910.0,274.0,202.0,0.008764649374396576,0.0,0.0,0.11132445687259701,0.0,0.0,0.22250746597881169,0.0,0.0,0.0015995803995498138,0.0,0.0
06067002100,2607.0,201.0,195.0,0.008765696337431133,0.0,0.0,0.1108573883324999,0.0,0.0,0.21199579586683978,0.0,0.0,0.001529207527477017,0.0,0.0
06067002200,5278.0,532.0,1561.0,0.0087546720067276,0.0,0.0,0.10856649144558235,0.0,0.0,0.2058706825192674,0.0,0.0,0.0014386088202365066,0.0,0.0
06067002300,3565.0,724.0,518.0,0.008754479742762581,0.0,0.0,0.1094917434748785,0.0,0.0,0.21836762215251096,0.0,0.0,0.0015410630355364345,0.0,0.0
06067002400,4980.0,983.0,1197.0,0.008727404879247188,0.0,0.0,0.10649998100910668,0.0,0.0,0.20777684138736527,0.0,0.0,0.0014577892193379626,0.0,0.0
06067002500,1967.0,493.0,372.0,0.008718717618761602,0.0,0.0,0.10757708252690036,0.0,0.0,0.2071239824603167,0.0,0.0,0.0015358795677679249,0.0,0.0
06067002600,2598.0,548.0,347.0,0.008741995997281414,0.0,0.0,0.10942804189908938,0.0,0.0,0.2159796427717433,0.0,0.0,0.0015834195620884667,0.0,0.0
06067002700,3616.0,250.0,494.0,0.008718001650626273,0.0,0.0,0.109334102088974,0.0,0.0,0.20211420827775406,0.0,0.0,0.0015784110907056655,0.0,0.0
06067002800,3339.0,366.0,697.0,0.008706846200193692,0.0,0.0,0.11021168385560673,0.0,0.0,0.18269679169029998,0.0,0.0,0.0015534388553525753,0.0,0.0
06067002900,5188.0,780.0,565.0,0.008666059606951007,0.0,0.0,0.11270930971189774,0.0,0.0,0.15463273459204702,0.0,0.0,0.001484549586576536,0.0,0.0
06067003001,2971.0,310.0,569.0,0.00861394383961299,0.0,0.0,0.11251863298464916,0.0,0.0,0.1235901731074088,0.0,0.0,0.001360052273862301,0.0,0.0
06067003002,3611.0,599.0,553.0,0.008666020213615384,0.0,0.0,0.11084203102084694,0.0,0.0,0.14752922985894806,0.0,0.0,0.0014459846646364609,0.0,0.0
06067003101,3487.0,311.0,764.0,0.008593115680920615,0.0,0.0,0.11082442361095106,0.0,0.0,0.1124695844176834,0.0,0.0,0.0013137771669451616,0.0,0.0
06067003102,3109.0,301.0,868.0,0.008647508260649193,0.0,0.0,0.10921373089005601,0.0,0.0,0.1332934242431858,0.0,0.0,0.0013894525752925601,0.0,0.0
06067003202,4990.0,749.0,1135.0,0.00860958041985455,0.0,0.0,0.1065487631954874,0.0,0.0,0.11603773896773975,0.0,0.0,0.0013228409314697382,0.0,0.0
06067003203,2974.0,415.0,802.0,0.008538027997204349,0.0,0.0,0.10662902765037996,0.0,0.0,0.09509671078866554,0.0,0.0,0.0012422077736055238,0.0,0.0
06067003204,5251.0,489.0,1353.0,0.008566843705302562,0.0,0.0,0.10870331122520561,0.0,0.0,0.1031417014210803,0.0,0.0,0.0012767036115004307,0.0,0.0
06067003300,4666.0,928.0,996.0,0.008694212119201355,0.0,0.0,0.1019134526960604,0.0,0.0,0.1843977755152628,0.0,0.0,0.0013222959895506313,0.0,0.0
06067003400,4430.0,1061.0,780.0,0.008648806063167005,0.0,0.0,0.09771298626870328,0.0,0.0,0.15008272250358942,0.0,0.0,0.0012089336059141972,0.0,0.0
06067003501,2447.0,535.0,221.0,0.008710837942829803,0.0,0.0,0.10419338451448279,0.0,0.0,0.1960211396952259,0.0,0.0,0.0014272980316153458,0.0,0.0
06067003502,3067.0,723.0,606.0,0.008696987982378076,0.0,0.0,0.10237143450017827,0.0,0.0,0.18232328699663455,0.0,0.0,0.001364046988345872,0.0,0.0
06067003600,2523.0,310.0,516.0,0.008707629303695027,0.0,0.0,0.10557922995004888,0.0,0.0,0.19092954819686184,0.0,0.0,0.00145667672436526,0.0,0.0
06067003700,4721.0,571.0,1223.0,0.008704151640955017,0.0,0.0,0.10691630111763055,0.0,0.0,0.18473820946676955,0.0,0.0,0.0014796444440706273,0.0,0.0
06067003800,5429.0,674.0,1317.0,0.008639561696497664,0.0,0.0,0.09824285282208074,0.0,0.0,0.1444646824835651,0.0,0.0,0.001245090582105067,0.0,0.0
06067003900,3696.0,793.0,740.0,0.008672075264129112,0.0,0.0,0.10190669032542664,0.0,0.0,0.17155716704408575,0.0,0.0,0.0012374344890584783,0.0,0.0
06067004005,4375.0,1584.0,588.0,0.008585118668187884,0.0,0.0,0.09520763748147432,0.0,0.0,0.11105969676775689,0.0,0.0,0.0009971983140624318,0.0,0.0
06067004006,5222.0,893.0,959.0,0.008605250315447526,0.0,0.0,0.09518655020355214,0.0,0.0,0.1235412198371259,0.0,0.0,0.0010774872480386359,0.0,0.0
06067004008,3337.0,799.0,536.0,0.008468385816843728,0.0,0.0,0.08869425890502103,0.0,0.0,0.0762604868474904,0.0,0.0,0.0007860755267495203,0.0,0.0
06067004011,3260.0,696.0,506.0,0.008450010544256219,0.0,0.0,0.08784562827511032,0.0,0.0,0.07774285051659902,0.0,0.0,0.0008714745724249097,0.0,0.0
06067004012,4084.0,888.0,903.0,0.008431920731375131,0.0,0.0,0.08740556606824613,0.0,0.0,0.0760794067164032,0.0,0.0,0.0008770268054866589,0.0,0.0
06067004013,3911.0,802.0,955.0,0.008556732867304425,0.0,0.0,0.09307945145007508,0.0,0.0,0.11185193071514238,0.0,0.0,0.0010900747494105281,0.0,0.0
06067004014,2327.0,454.0,483.0,0.008636352690821652,0.0,0.0,0.0973494136592863,0.0,0.0,0.14186921251655485,0.0,0.0,0.0011467257016301439,0.0,0.0
06067004015,3986.0,1139.0,771.0,0.008526843150089251,0.0,0.0,0.09270494134130301,0.0,0.0,0.08955374206092206,0.0,0.0,0.0008633219239481868,0.0,0.0
06067004016,1819.0,473.0,291.0,0.0085196967507031,0.0,0.0,0.09367317009733958,0.0,0.0,0.08466531401697237,0.0,0.0,0.0008198736748999116,0.0,0.0
06067004017,2585.0,506.0,237.0,0.008478392716567671,0.0,0.0,0.08865550229440804,0.0,0.0,0.08201136410053962,0.0,0.0,0.00086304950693229,0.0,0.0
06067004018,3050.0,339.0,970.0,0.008529275626595346,0.0,0.0,0.09099872874092699,0.0,0.0,0.09534640624787022,0.0,0.0,0.0009320834329808052,0.0,0.0
06067004019,3228.0,624.0,765.0,0.008499860293351778,0.0,0.0,0.08990505022429852,0.0,0.0,0.09137571040018543,0.0,0.0,0.00095002587726956,0.0,0.0
06067004020,2416.0,479.0,497.0,0.008522189273546756,0.0,0.0,0.09119568073761221,0.0,0.0,0.09983183383180504,0.0,0.0,0.0010177437070942024,0.0,0.0
06067004100,5514.0,604.0,1294.0,0.008634608927751681,0.0,0.0,0.099751941698925,0.0,0.0,0.1416479957317739,0.0,0.0,0.0012852476224572856,0.0,0.0
06067004201,6109.0,905.0,1373.0,0.008533894300083724,0.0,0.0,0.09327136159271829,0.0,0.0,0.10830526700728892,0.0,0.0,0.0011281328794326192,0.0,0.0
06067004202,6043.0,954.0,1507.0,0.008535029846772369,0.0,0.0,0.09441144712148475,0.0,0.0,0.11094969739209018,0.0,0.0,0.0011806976783015045,0.0,0.0
06067004203,6334.0,712.0,2277.0,0.008527711257576997,0.0,0.0,0.09543703124482553,0.0,0.0,0.11138738589596925,0.0,0.0,0.0012136847457222338,0.0,0.0
06067004301,6497.0,544.0,1736.0,0.008465994071160736,0.0,0.0,0.09126389887717433,0.0,0.0,0.0988281038546404,0.0,0.0,0.0011020355876398406,0.0,0.0
06067004302,4616.0,569.0,1198.0,0.008439858395835255,0.0,0.0,0.09092779641882619,0.0,0.0,0.09799218348755685,0.0,0.0,0.0011109355254418313,0.0,0.0
06067004401,3846.0,730.0,548.0,0.008682475824692521,0.0,0.0,0.10854062117896367,0.0,0.0,0.15890290348968877,0.0,0.0,0.001452207590817861,0.0,0.0
06067004402,4282.0,489.0,1395.0,0.008695073499151933,0.0,0.0,0.10778465032995843,0.0,0.0,0.172162472836388,0.0,0.0,0.0014735626827800175,0.0,0.0
06067004501,3709.0,322.0,1151.0,0.008670693284071843,0.0,0.0,0.10317802825137275,0.0,0.0,0.1610334430427982,0.0,0.0,0.001359381411494013,0.0,0.0
06067004502,5069.0,441.0,1523.0,0.008595348006439083,0.0,0.0,0.10012485101548407,0.0,0.0,0.1256821102735545,0.0,0.0,0.0012841513542006934,0.0,0.0
06067004602,5847.0,557.0,1952.0,0.008655900892488287,0.0,0.0,0.10426638999202387,0.0,0.0,0.14828710111328836,0.0,0.0,0.001366368320473231,0.0,0.0
06067004603,2966.0,415.0,903.0,0.008654877748545614,0.0,0.0,0.10651602572873356,0.0,0.0,0.14115848446319343,0.0,0.0,0.0013845870132541977,0.0,0.0
06067004604,4938.0,655.0,1442.0,0.008625076446943604,0.0,0.0,0.10465710998130413,0.0,0.0,0.12734142299203463,0.0,0.0,0.001337827201166159,0.0,0.0
06067004701,3902.0,347.0,1215.0,0.008536283441205135,0.0,0.0,0.10086254266813807,0.0,0.0,0.10421553431964911,0.0,0.0,0.001253749044397872,0.0,0.0
06067004702,4907.0,669.0,1353.0,0.008588401023218496,0.0,0.0,0.10239454671518615,0.0,0.0,0.11679579760114794,0.0,0.0,0.0012970311799490098,0.0,0.0
06067004801,5839.0,923.0,1567.0,0.008521440116490002,0.0,0.0,0.10426052552837203,0.0,0.0,0.09456787914281879,0.0,0.0,0.001233174903641171,0.0,0.0
06067004802,5271.0,450.0,1423.0,0.008469481935992064,0.0,0.0,0.10257289575998828,0.0,0.0,0.09209894576754579,0.0,0.0,0.0012149716281838756,0.0,0.0
06067004904,6245.0,805.0,1611.0,0.008474318257901972,0.0,0.0,0.09722856591603958,0.0,0.0,0.10336166049078276,0.0,0.0,0.0012446145388529492,0.0,0.0
06067004906,3497.0,525.0,951.0,0.00843029754769229,0.0,0.0,0.09384322118680902,0.0,0.0,0.10366410515617296,0.0,0.0,0.0012172859726679065,0.0,0.0
06067004907,2435.0,119.0,1079.0,0.00847944582486358,0.0,0.0,0.09600850544093661,0.0,0.0,0.10502816204819632,0.0,0.0,0.0012311088597195942,0.0,0.0
06067004908,5080.0,728.0,1344.0,0.00851952992653853,0.0,0.0,0.09659357042358553,0.0,0.0,0.10907530822765249,0.0,0.0,0.0012342421170624396,0.0,0.0
06067004909,2560.0,472.0,683.0,0.008361938589558427,0.0,0.0,0.09542883242482261,0.0,0.0,0.10392568739057523,0.0,0.0,0.0012373905757946228,0.0,0.0
06067004910,4750.0,543.0,1573.0,0.008394997448159134,0.0,0.0,0.09437854655811172,0.0,0.0,0.10456289118016163,0.0,0.0,0.001238625998167007,0.0,0.0
06067005002,7061.0,1097.0,2012.0,0.008398766921746969,0.0,0.0,0.09791140120606376,0.0,0.0,0.09815849769663464,0.0,0.0,0.00123092692368093,0.0,0.0
06067005003,4374.0,714.0,740.0,0.008407682081960102,0.0,0.0,0.09962057638590567,0.0,0.0,0.0950124917376821,0.0,0.0,0.0012162270021844092,0.0,0.0
06067005004,4636.0,405.0,1602.0,0.008375299820264116,0.0,0.0,0.10032179149811864,0.0,0.0,0.09265995488974309,0.0,0.0,0.001188040430950812,0.0,0.0
06067005101,5034.0,511.0,1349.0,0.008319650017849638,0.0,0.0,0.10063502614157913,0.0,0.0,0.09189543437775113,0.0,0.0,0.0011434124300758255,0.0,0.0
06067005102,4515.0,781.0,1081.0,0.008259446292522477,0.0,0.0,0.10151466342234919,0.0,0.0,0.08482710894015638,0.0,0.0,0.0010586480875136727,0.0,0.0
06067005201,3510.0,25.0,83.0,0.008643371253957647,0.0,0.0,0.11746143278324381,0.0,0.0,0.16333624266931004,0.0,0.0,0.0015337262357365603,0.0,0.0
06067005202,3581.0,610.0,616.0,0.008572257534275415,0.0,0.0,0.12070433120134068,0.0,0.0,0.14363020211666064,0.0,0.0,0.0014206937845874926,0.0,0.0
06067005204,4579.0,1015.0,947.0,0.008534380971737187,0.0,0.0,0.11914101028620812,0.0,0.0,0.12098555631111692,0.0,0.0,0.0013334726422884037,0.0,0.0
06067005205,3376.0,508.0,347.0,0.008540391938421425,0.0,0.0,0.11524712020964548,0.0,0.0,0.10406229712813006,0.0,0.0,0.0012923965870309847,0.0,0.0
06067005301,2077.0,215.0,391.0,0.0087654267073462,0.0,0.0,0.11515271895330943,0.0,0.0,0.21842323581346798,0.0,0.0,0.0017051915107755722,0.0,0.0
06067005402,3032.0,564.0,498.0,0.00872846316027408,0.0,0.0,0.11953992633555875,0.0,0.0,0.18609186678288903,0.0,0.0,0.0016803546303927543,0.0,0.0
06067005403,2208.0,922.0,46.0,0.008640280729557954,0.0,0.0,0.11939611991837257,0.0,0.0,0.16613285509027165,0.0,0.0,0.0015434330836758456,0.0,0.0
06067005404,5887.0,1959.0,917.0,0.008584643435953691,0.0,0.0,0.12292014782747583,0.0,0.0,0.15963874412454554,0.0,0.0,0.0014773974473485918,0.0,0.0
06067005502,5796.0,593.0,1357.0,0.008728379243978287,0.0,0.0,0.12075557455241276,0.0,0.0,0.16598522395927523,0.0,0.0,0.0017253581358550663,0.0,0.0
06067005505,4906.0,739.0,1101.0,0.00869067222676297,0.0,0.0,0.12394083172523887,0.0,0.0,0.16071585612824893,0.0,0.0,0.001699186890816525,0.0,0.0
06067005506,3965.0,146.0,1217.0,0.008690643658300084,0.0,0.0,0.12314126547684837,0.0,0.0,0.1715296085361947,0.0,0.0,0.0016568049006979316,0.0,0.0
06067005508,4218.0,587.0,624.0,0.008658811142804791,0.0,0.0,0.12209940339539425,0.0,0.0,0.16977503993664478,0.0,0.0,0.001578501048057605,0.0,0.0
06067005509,2171.0,93.0,360.0,0.008685622239060388,0.0,0.0,0.122216641638743,0.0,0.0,0.17556497936731877,0.0,0.0,0.0016226722326323263,0.0,0.0
06067005510,5638.0,599.0,1591.0,0.008667517590476282,0.0,0.0,0.12322807133509829,0.0,0.0,0.171396784558756,0.0,0.0,0.0016136639243493672,0.0,0.0
06067005601,7143.0,1363.0,1514.0,0.008652484245591206,0.0,0.0,0.12619695008249898,0.0,0.0,0.1674221125194092,0.0,0.0,0.0016796991072588596,0.0,0.0
06067005605,3661.0,353.0,1017.0,0.008641028394919524,0.0,0.0,0.12560857593859176,0.0,0.0,0.17350018496762407,0.0,0.0,0.001631336426722365,0.0,0.0
06067005606,4845.0,702.0,984.0,0.008621617776041871,0.0,0.0,0.12449292391372258,0.0,0.0,0.17163922013559493,0.0,0.0,0.001567153520135332,0.0,0.0
06067005701,3914.0,732.0,846.0,0.008622764271470107,0.0,0.0,0.1280945268198185,0.0,0.0,0.17890726303089227,0.0,0.0,0.0016587062450488228,0.0,0.0
06067005702,4631.0,940.0,1117.0,0.008593782351735869,0.0,0.0,0.1267144757481274,0.0,0.0,0.1824600506022351,0.0,0.0,0.001562810770084996,0.0,0.0
06067005801,5558.0,915.0,1340.0,0.008576626274116513,0.0,0.0,0.12914890094038264,0.0,0.0,0.18700434627081186,0.0,0.0,0.0016212133508379393,0.0,0.0
06067005803,3812.0,1093.0,849.0,0.008544473282859521,0.0,0.0,0.12716262257402167,0.0,0.0,0.18525224349670139,0.0,0.0,0.0015000816461725988,0.0,0.0
06067005804,2554.0,730.0,581.0,0.008490117625569702,0.0,0.0,0.1276536422819135,0.0,0.0,0.19019756291282536,0.0,0.0,0.0014772541343231122,0.0,0.0
06067005901,6211.0,2298.0,669.0,0.00854894040284153,0.0,0.0,0.12875203248037034,0.0,0.0,0.12965348386253123,0.0,0.0,0.0017248747034905,0.0,0.0
06067005903,2879.0,271.0,545.0,0.008566799907832906,0.0,0.0,0.1295877519903422,0.0,0.0,0.17707546207965827,0.0,0.0,0.00165685844349886,0.0,0.0
06067005904,5564.0,1228.0,937.0,0.0085794318193101,0.0,0.0,0.1293272515553396,0.0,0.0,0.16181721377418787,0.0,0.0,0.0016969628601328107,0.0,0.0
06067006002,5021.0,863.0,1025.0,0.008624712919131602,0.0,0.0,0.1282847154904113,0.0,0.0,0.16201844176109909,0.0,0.0,0.0017131241214063328,0.0,0.0
06067006003,4895.0,711.0,1123.0,0.008594239846068915,0.0,0.0,0.1273861101469934,0.0,0.0,0.12774986326728258,0.0,0.0,0.0017475271592633011,0.0,0.0
06067006004,2557.0,592.0,565.0,0.008613495882202008,0.0,0.0,0.12796721519744003,0.0,0.0,0.14417395211370335,0.0,0.0,0.0017382209699557164,0.0,0.0
06067006101,4528.0,703.0,894.0,0.008631763529650421,0.0,0.0,0.1257965828766036,0.0,0.0,0.1349878362012895,0.0,0.0,0.0017424889990193054,0.0,0.0
06067006102,3928.0,682.0,759.0,0.00865016090312223,0.0,0.0,0.1262276206400625,0.0,0.0,0.15447164184868228,0.0,0.0,0.0017124307702323996,0.0,0.0
06067006202,4187.0,600.0,1205.0,0.008709163173059885,0.0,0.0,0.12128890932493488,0.0,0.0,0.1416839243936367,0.0,0.0,0.0017438128223041887,0.0,0.0
06067006203,3992.0,347.0,1560.0,0.008660105653143705,0.0,0.0,0.12382593902336324,0.0,0.0,0.13370968141655487,0.0,0.0,0.0017310926924172909,0.0,0.0
06067006204,3462.0,342.0,746.0,0.008682255494680335,0.0,0.0,0.1235900230899492,0.0,0.0,0.14230335730138477,0.0,0.0,0.001724321068545,0.0,0.0
06067006300,4625.0,538.0,1341.0,0.0087052424754251,0.0,0.0,0.11947507001141791,0.0,0.0,0.13075049743254796,0.0,0.0,0.0017660330575209918,0.0,0.0
06067006400,5505.0,524.0,1447.0,0.00862218330419284,0.0,0.0,0.11912501077407736,0.0,0.0,0.09552844745059634,0.0,0.0,0.0017341302885389538,0.0,0.0
06067006501,4610.0,576.0,1489.0,0.008659792496513857,0.0,0.0,0.1161364758640548,0.0,0.0,0.11057306665571959,0.0,0.0,0.001767299502565003,0.0,0.0
06067006502,2568.0,222.0,531.0,0.008604314330722994,0.0,0.0,0.11449085220488428,0.0,0.0,0.09506539790483383,0.0,0.0,0.0017302964780740772,0.0,0.0
06067006600,7566.0,721.0,1924.0,0.008707629573269078,0.0,0.0,0.11735493177797142,0.0,0.0,0.13487418772465903,0.0,0.0,0.001775446265628806,0.0,0.0
06067006703,5599.0,194.0,1441.0,0.008592224091093933,0.0,0.0,0.11258660659427196,0.0,0.0,0.12955070433820426,0.0,0.0,0.0016713149255650267,0.0,0.0
06067006704,3953.0,683.0,816.0,0.008607366623370827,0.0,0.0,0.11328551214624435,0.0,0.0,0.10999211852238718,0.0,0.0,0.0017169865219748299,0.0,0.0
06067006705,5462.0,503.0,1717.0,0.00867559572372226,0.0,0.0,0.1154562929011525,0.0,0.0,0.14750152990455867,0.0,0.0,0.0017364638788182867,0.0,0.0
06067006706,3520.0,341.0,1363.0,0.008679155806494601,0.0,0.0,0.11577877060930648,0.0,0.0,0.1319339308517601,0.0,0.0,0.0017665332516527514,0.0,0.0
06067006801,1588.0,98.0,493.0,0.008720152642061975,0.0,0.0,0.11699382334581736,0.0,0.0,0.1567483609541349,0.0,0.0,0.0017752304379501892,0.0,0.0
06067006802,1939.0,165.0,709.0,0.00873763448604952,0.0,0.0,0.11741198435203064,0.0,0.0,0.16948570137778088,0.0,0.0,0.0017773317557289129,0.0,0.0
06067006803,3547.0,179.0,1126.0,0.008728038310761892,0.0,0.0,0.11683842981330468,0.0,0.0,0.17420455687140002,0.0,0.0,0.001767803096326806,0.0,0.0
06067006901,1637.0,334.0,102.0,0.008751613595412369,0.0,0.0,0.11677475305189476,0.0,0.0,0.20235735464713292,0.0,0.0,0.0017581311910546237,0.0,0.0
06067006902,3387.0,401.0,659.0,0.008746282868682748,0.0,0.0,0.11732344617343404,0.0,0.0,0.18242575783276938,0.0,0.0,0.0017702609368638461,0.0,0.0
06067007001,4536.0,494.0,1293.0,0.008699797597257313,0.0,0.0,0.11582137631243158,0.0,0.0,0.17232566291376006,0.0,0.0,0.0017285368755504294,0.0,0.0
06067007007,5965.0,795.0,1674.0,0.008721671888091139,0.0,0.0,0.11539457031752338,0.0,0.0,0.19818028668801677,0.0,0.0,0.0017072405722998456,0.0,0.0
06067007010,3973.0,303.0,494.0,0.008676272445526012,0.0,0.0,0.11188000765671101,0.0,0.0,0.18009198643593666,0.0,0.0,0.0014939832888289516,0.0,0.0
06067007011,6930.0,601.0,1631.0,0.00866253630602796,0.0,0.0,0.11248248540514816,0.0,0.0,0.1864345591592278,0.0,0.0,0.001549533017985211,0.0,0.0
06067007012,3841.0,430.0,922.0,0.008663109254994927,0.0,0.0,0.1130732455264992,0.0,0.0,0.18860523358331724,0.0,0.0,0.0015936045520747403,0.0,0.0
06067007013,2968.0,320.0,716.0,0.008662120299460846,0.0,0.0,0.11385670763230284,0.0,0.0,0.18526886161807893,0.0,0.0,0.0016426010325477673,0.0,0.0
06067007016,5308.0,631.0,1302.0,0.008452758444091683,0.0,0.0,0.10461631166680135,0.0,0.0,0.13229327572566116,0.0,0.0,0.00118241365051766,0.0,0.0
06067007017,3569.0,352.0,887.0,0.00855209797424372,0.0,0.0,0.10616338356112547,0.0,0.0,0.12315379017623741,0.0,0.0,0.0011756382550086916,0.0,0.0
06067007019,2897.0,104.0,1125.0,0.008549399950245106,0.0,0.0,0.11030051771125027,0.0,0.0,0.16146343021016715,0.0,0.0,0.0015187862047462701,0.0,0.0
06067007020,4854.0,408.0,1344.0,0.0086406343433294,0.0,0.0,0.1092880197021025,0.0,0.0,0.15189928736440442,0.0,0.0,0.0013325809916245746,0.0,0.0
06067007021,5364.0,441.0,1443.0,0.008634108544614492,0.0,0.0,0.11333827699913275,0.0,0.0,0.1739196796161138,0.0,0.0,0.0016317069200384522,0.0,0.0
06067007022,3226.0,169.0,839.0,0.008615564858416639,0.0,0.0,0.11180513509019538,0.0,0.0,0.1811594863987798,0.0,0.0,0.0015501613682007947,0.0,0.0
06067007023,4703.0,645.0,680.0,0.008692992476391565,0.0,0.0,0.11450598510628102,0.0,0.0,0.19076000784694802,0.0,0.0,0.0016680033054876375,0.0,0.0
06067007024,2049.0,246.0,501.0,0.008717901569451519,0.0,0.0,0.11494397763837241,0.0,0.0,0.19759072246514167,0.0,0.0,0.0016806867812584744,0.0,0.0
06067007025,2939.0,420.0,789.0,0.008384526326201198,0.0,0.0,0.10335133911093804,0.0,0.0,0.13722536458417253,0.0,0.0,0.0011855234827701532,0.0,0.0
06067007026,5514.0,1186.0,942.0,0.008285026652298907,0.0,0.0,0.09872206191639185,0.0,0.0,0.10164647213078416,0.0,0.0,0.0009365847161523297,0.0,0.0
