facility_id,category,fire_status,outcome,FIPS,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4
HCAI_106301140,hospital_clinic,,outside_all_perimeters,06059075816,0.5948,0.5674,0.6281,0.4993,0.5698
HCAI_106301155,hospital_clinic,,outside_all_perimeters,06059063702,0.7385,0.7079,0.1546,0.4527,0.9866
HCAI_106301167,hospital_clinic,,outside_all_perimeters,06059075302,0.6613,0.592,0.52,0.75,0.7124
HCAI_106301175,hospital_clinic,,outside_all_perimeters,06059099229,0.6663,0.5562,0.5363,0.4605,0.8551
HCAI_106301188,hospital_clinic,,outside_all_perimeters,06059087405,0.8667,0.8699,0.7228,0.827,0.7908
HCAI_106301205,hospital_clinic,,outside_all_perimeters,06059063603,0.3889,0.3321,0.1282,0.0575,0.8583
HCAI_106301209,hospital_clinic,,outside_all_perimeters,06059099212,0.5552,0.6298,0.5705,0.2843,0.4747
HCAI_106301234,hospital_clinic,,outside_all_perimeters,06059110116,0.4978,0.271,0.4953,0.7213,0.7223
HCAI_106301248,hospital_clinic,,outside_all_perimeters,06059110108,0.7626,0.8473,0.3599,0.5567,0.8197
HCAI_106301258,hospital_clinic,,outside_all_perimeters,06059074005,0.9031,0.7879,0.5659,0.7717,0.9881
HCAI_106301262,hospital_clinic,,outside_all_perimeters,06059032022,0.5319,0.5229,0.483,0.4075,0.5873
HCAI_106301279,hospital_clinic,,outside_all_perimeters,06059076102,0.8177,0.7177,0.2783,0.5931,0.995
HCAI_106301283,hospital_clinic,,outside_all_perimeters,06059088502,0.851,0.6362,0.9032,0.7026,0.9166
HCAI_106301297,hospital_clinic,,outside_all_perimeters,06059011715,0.2252,0.1722,0.2546,0.2577,0.4077
HCAI_106301304,hospital_clinic,,outside_all_perimeters,06059063400,0.1207,0.0215,0.2066,0.0041,0.5114
HCAI_106301317,hospital_clinic,,outside_all_perimeters,06059062647,0.5386,0.425,0.5206,0.2121,0.804
HCAI_106301325,hospital_clinic,,outside_all_perimeters,06059042205,0.2556,0.2367,0.2172,0.2091,0.4533
HCAI_106301337,hospital_clinic,,outside_all_perimeters,06059042305,0.0158,0.0687,0.104,0.0116,0.0548
HCAI_106301340,hospital_clinic,,outside_all_perimeters,06059076001,0.6841,0.4875,0.4404,0.5496,0.9618
HCAI_106301342,hospital_clinic,,outside_all_perimeters,06059001603,0.3753,0.0992,0.6258,0.2817,0.7177
HCAI_106301357,hospital_clinic,,outside_all_perimeters,06059075517,0.8215,0.7626,0.7372,0.8622,0.7695
HCAI_106301379,hospital_clinic,,outside_all_perimeters,06059086902,0.9219,0.6684,0.8797,0.4757,0.998
HCAI_106301380,hospital_clinic,,outside_all_perimeters,06059099801,0.9244,0.8782,0.8102,0.7171,0.9221
HCAI_106301566,hospital_clinic,,outside_all_perimeters,06059075504,0.2393,0.1866,0.2388,0.3932,0.385
HCAI_106301781,hospital_clinic,,outside_all_perimeters,06059063807,0.5711,0.4799,0.5161,0.3192,0.7851
HCAI_106304039,hospital_clinic,,outside_all_perimeters,06059099229,0.6663,0.5562,0.5363,0.4605,0.8551
HCAI_106304045,hospital_clinic,,outside_all_perimeters,06059052518,0.461,0.4918,0.0524,0.316,0.8776
HCAI_106304079,hospital_clinic,,outside_all_perimeters,06059075505,0.6158,0.5787,0.5902,0.4159,0.6831
HCAI_106304113,hospital_clinic,,outside_all_perimeters,06059032022,0.5319,0.5229,0.483,0.4075,0.5873
HCAI_106304159,hospital_clinic,,outside_all_perimeters,06059075806,0.8154,0.6507,0.788,0.4798,0.9487
HCAI_106304306,hospital_clinic,,outside_all_perimeters,06059052518,0.461,0.4918,0.0524,0.316,0.8776
HCAI_106304409,hospital_clinic,,outside_all_perimeters,06059011714,0.401,0.5319,0.0713,0.5155,0.5331
HCAI_106304460,hospital_clinic,,outside_all_perimeters,06059052518,0.461,0.4918,0.0524,0.316,0.8776
HCAI_106304583,hospital_clinic,,outside_all_perimeters,06059042333,0.147,0.1327,0.1787,0.1719,0.3108
HCAI_106310791,hospital_clinic,,outside_all_perimeters,06061021603,0.6097,0.4233,0.5769,0.2072,0.9241
HCAI_106311000,hospital_clinic,,outside_all_perimeters,06061022400,0.2856,0.0562,0.3975,0.1719,0.7441
HCAI_106314024,hospital_clinic,,outside_all_perimeters,06061020717,0.117,0.2652,0.07,0.3349,0.1487
HCAI_106314029,hospital_clinic,,outside_all_perimeters,06061020805,0.2452,0.3274,0.5756,0.2246,0.1049
HCAI_106320859,hospital_clinic,,outside_all_perimeters,06063000300,0.5713,0.5232,0.5164,0.0356,0.8226
HCAI_106320986,hospital_clinic,,outside_all_perimeters,06063000100,0.5015,0.5289,0.3324,0.0705,0.7274
HCAI_106321016,hospital_clinic,,outside_all_perimeters,06063000501,0.303,0.1894,0.268,0.0276,0.7207
HCAI_106330120,hospital_clinic,,outside_all_perimeters,06065044918,0.2779,0.1843,0.3095,0.0167,0.6114
HCAI_106331145,hospital_clinic,,outside_all_perimeters,06065041809,0.6785,0.5486,0.4276,0.4527,0.9364
HCAI_106331152,hospital_clinic,,outside_all_perimeters,06065041601,0.659,0.8694,0.1998,0.7385,0.5072
HCAI_106331164,hospital_clinic,,outside_all_perimeters,06065044602,0.5617,0.6184,0.2682,0.1751,0.7817
HCAI_106331168,hospital_clinic,,outside_all_perimeters,06065044918,0.2779,0.1843,0.3095,0.0167,0.6114
HCAI_106331194,hospital_clinic,,outside_all_perimeters,06065043401,0.9795,0.9544,0.9935,0.5579,0.9053
HCAI_106331216,hospital_clinic,,outside_all_perimeters,06065045207,0.9316,0.9067,0.8818,0.752,0.8548
HCAI_106331226,hospital_clinic,,outside_all_perimeters,06065030700,0.5971,0.5246,0.8058,0.4385,0.5241
HCAI_106331288,hospital_clinic,,outside_all_perimeters,06065046101,0.8625,0.7323,0.9736,0.6044,0.7783
HCAI_106331293,hospital_clinic,,outside_all_perimeters,06065031501,0.6868,0.6461,0.1488,0.5355,0.9649
HCAI_106331312,hospital_clinic,,outside_all_perimeters,06065030300,0.7894,0.7612,0.5656,0.4855,0.8911
HCAI_106331314,hospital_clinic,,outside_all_perimeters,06065041201,0.876,0.6147,0.9377,0.6432,0.9592
HCAI_106331326,hospital_clinic,,outside_all_perimeters,06065044103,0.628,0.3711,0.8899,0.4204,0.7704
HCAI_106332172,hospital_clinic,,outside_all_perimeters,06065042631,0.8758,0.9018,0.7918,0.9116,0.6774
HCAI_106334001,hospital_clinic,,outside_all_perimeters,06065043227,0.4003,0.4537,0.7062,0.5262,0.1399
HCAI_106334018,hospital_clinic,,outside_all_perimeters,06065042728,0.6645,0.6357,0.5346,0.4217,0.7699
HCAI_106334025,hospital_clinic,,outside_all_perimeters,06065041408,0.796,0.621,0.736,0.71,0.9081
HCAI_106334048,hospital_clinic,,outside_all_perimeters,06065048700,0.7029,0.6737,0.5685,0.8432,0.6412
HCAI_106334068,hospital_clinic,,outside_all_perimeters,06065043206,0.5471,0.4525,0.4783,0.4217,0.7494
HCAI_106334457,hospital_clinic,,outside_all_perimeters,06065045501,0.9233,0.9595,0.4548,0.9382,0.9216
HCAI_106334487,hospital_clinic,,outside_all_perimeters,06065048700,0.7029,0.6737,0.5685,0.8432,0.6412
HCAI_106334564,hospital_clinic,,outside_all_perimeters,06065043222,0.155,0.3212,0.2606,0.19,0.0855
HCAI_106334589,hospital_clinic,,outside_all_perimeters,06065050701,0.2207,0.2676,0.3797,0.479,0.1289
HCAI_106340913,hospital_clinic,,outside_all_perimeters,06067005601,0.8103,0.7287,0.8871,0.3865,0.8186
HCAI_106340947,hospital_clinic,,outside_all_perimeters,06067001500,0.0514,0.0227,0.0467,0.046,0.4248
HCAI_106340950,hospital_clinic,,outside_all_perimeters,06067008134,0.6144,0.5706,0.7186,0.099,0.7246
HCAI_106340951,hospital_clinic,,outside_all_perimeters,06067009641,0.8221,0.7778,0.7366,0.6597,0.821
HCAI_106341006,hospital_clinic,,outside_all_perimeters,06067001702,0.4362,0.3963,0.6484,0.0808,0.4935
HCAI_106341051,hospital_clinic,,outside_all_perimeters,06067001400,0.3685,0.2341,0.3297,0.2016,0.7218
HCAI_106342344,hospital_clinic,,outside_all_perimeters,06067009641,0.8221,0.7778,0.7366,0.6597,0.821
HCAI_106342392,hospital_clinic,,outside_all_perimeters,06067009641,0.8221,0.7778,0.7366,0.6597,0.821
HCAI_106344011,hospital_clinic,,outside_all_perimeters,06067001800,0.3927,0.6383,0.0463,0.4089,0.4688
HCAI_106344017,hospital_clinic,,outside_all_perimeters,06067005205,0.7352,0.8415,0.1132,0.4246,0.9489
HCAI_106344021,hospital_clinic,,outside_all_perimeters,06067005901,0.2595,0.1502,0.3894,0.1322,0.4985
HCAI_106344029,hospital_clinic,,outside_all_perimeters,06067008506,0.4134,0.1845,0.5199,0.3711,0.7225
HCAI_106344035,hospital_clinic,,outside_all_perimeters,06067008402,0.3625,0.4095,0.3979,0.1608,0.4044
HCAI_106344114,hospital_clinic,,outside_all_perimeters,06067001702,0.4362,0.3963,0.6484,0.0808,0.4935
HCAI_106344170,hospital_clinic,,outside_all_perimeters,06067005901,0.2595,0.1502,0.3894,0.1322,0.4985
HCAI_106344188,hospital_clinic,,outside_all_perimeters,06067001800,0.3927,0.6383,0.0463,0.4089,0.4688
HCAI_106350784,hospital_clinic,,outside_all_perimeters,06069000602,0.4274,0.2971,0.4389,0.587,0.5589
HCAI_106361110,hospital_clinic,,outside_all_perimeters,06071011203,0.4322,0.3201,0.251,0.2037,0.8268
HCAI_106361144,hospital_clinic,,outside_all_perimeters,06071000604,0.4447,0.4993,0.3565,0.6549,0.3379
HCAI_106361166,hospital_clinic,,outside_all_perimeters,06071000203,0.8003,0.7472,0.5946,0.6978,0.859
HCAI_106361223,hospital_clinic,,outside_all_perimeters,06071003302,0.8972,0.7924,0.9402,0.72,0.8286
HCAI_106361245,hospital_clinic,,outside_all_perimeters,06071007308,0.5875,0.586,0.4147,0.3251,0.7498
HCAI_106361246,hospital_clinic,,outside_all_perimeters,06071007303,0.87,0.769,0.664,0.6011,0.9666
HCAI_106361266,hospital_clinic,,outside_all_perimeters,06071010906,0.6648,0.7804,0.4641,0.3261,0.6377
HCAI_106361274,hospital_clinic,,outside_all_perimeters,06071001501,0.6261,0.6675,0.7392,0.9116,0.2565
HCAI_106361308,hospital_clinic,,outside_all_perimeters,06071008301,0.5296,0.2444,0.8217,0.3582,0.7605
HCAI_106361318,hospital_clinic,,outside_all_perimeters,06071000901,0.6854,0.4873,0.4828,0.4882,0.9628
HCAI_106361323,hospital_clinic,,outside_all_perimeters,06071004202,0.9834,0.9377,0.9423,0.8882,0.9611
HCAI_106361339,hospital_clinic,,outside_all_perimeters,06071006301,0.8593,0.7969,0.6464,0.7283,0.9167
HCAI_106361343,hospital_clinic,,outside_all_perimeters,06071012101,0.6584,0.5987,0.6782,0.3307,0.7427
HCAI_106361370,hospital_clinic,,outside_all_perimeters,06071009800,0.9752,0.9938,0.8628,0.7484,0.9194
HCAI_106361458,hospital_clinic,,outside_all_perimeters,06071010700,0.7442,0.8064,0.815,0.338,0.582
HCAI_106361768,hospital_clinic,,outside_all_perimeters,06071012300,,,,0.5625,
HCAI_106362041,hospital_clinic,,outside_all_perimeters,06071010419,0.5874,0.7139,0.36,0.1595,0.655
HCAI_106364014,hospital_clinic,,outside_all_perimeters,06071007800,0.3196,0.3493,0.0502,0.3876,0.6925
HCAI_106364050,hospital_clinic,,outside_all_perimeters,06071000504,0.2829,0.3158,0.3649,0.6415,0.1699
HCAI_106364121,hospital_clinic,,outside_all_perimeters,06071004201,0.9716,0.9271,0.9521,0.9098,0.8969
HCAI_106364144,hospital_clinic,,outside_all_perimeters,06071010038,0.6429,0.7662,0.9393,0.4302,0.1646
HCAI_106364188,hospital_clinic,,outside_all_perimeters,06071002112,0.4086,0.5032,0.1751,0.6777,0.3695
HCAI_106364231,hospital_clinic,,outside_all_perimeters,06071003612,0.8113,0.8115,0.6056,0.7319,0.8016
HCAI_106364265,hospital_clinic,,outside_all_perimeters,06071001803,0.7023,0.4521,0.617,0.7042,0.9323
HCAI_106364268,hospital_clinic,,outside_all_perimeters,06071007800,0.3196,0.3493,0.0502,0.3876,0.6925
HCAI_106364430,hospital_clinic,,outside_all_perimeters,06071009502,0.8256,0.7518,0.8886,0.5976,0.7616
HCAI_106364451,hospital_clinic,,outside_all_perimeters,06071007201,0.8492,0.7166,0.8302,0.7165,0.8853
HCAI_106364502,hospital_clinic,,outside_all_perimeters,06071007303,0.87,0.769,0.664,0.6011,0.9666
HCAI_106370652,hospital_clinic,,outside_all_perimeters,06073002904,0.5275,0.7723,0.0194,0.2585,0.8579
HCAI_106370658,hospital_clinic,,outside_all_perimeters,06073012700,0.8919,0.8965,0.7848,0.7426,0.8169
HCAI_106370673,hospital_clinic,,outside_all_perimeters,06073008702,0.5593,0.6299,0.2749,0.4183,0.6605
HCAI_106370689,hospital_clinic,,outside_all_perimeters,06073011000,0.3979,0.3918,0.5148,0.0749,0.487
HCAI_106370694,hospital_clinic,,outside_all_perimeters,06073008702,0.5593,0.6299,0.2749,0.4183,0.6605
HCAI_106370695,hospital_clinic,,outside_all_perimeters,06073008702,0.5593,0.6299,0.2749,0.4183,0.6605
HCAI_106370705,hospital_clinic,,outside_all_perimeters,06073018904,0.7885,0.8186,0.5997,0.5645,0.7873
HCAI_106370714,hospital_clinic,,outside_all_perimeters,06073015002,0.7416,0.8375,0.3569,0.4931,0.8015
HCAI_106370721,hospital_clinic,,outside_all_perimeters,06073001000,0.1576,0.2873,0.0438,0.3582,0.2961
HCAI_106370730,hospital_clinic,,outside_all_perimeters,06073009604,0.2706,0.3236,0.1049,0.2479,0.4887
HCAI_106370744,hospital_clinic,,outside_all_perimeters,06073000400,0.2889,0.3298,0.0277,0.3126,0.7667
HCAI_106370745,hospital_clinic,,outside_all_perimeters,06073008702,0.5593,0.6299,0.2749,0.4183,0.6605
HCAI_106370749,hospital_clinic,,outside_all_perimeters,06073014805,0.4322,0.4343,0.0918,0.1944,0.8414
HCAI_106370755,hospital_clinic,,outside_all_perimeters,06073020213,0.9023,0.9889,0.6289,0.78,0.7414
HCAI_106370759,hospital_clinic,,outside_all_perimeters,06073011902,0.7914,0.6017,0.8651,0.7283,0.8332
HCAI_106370771,hospital_clinic,,outside_all_perimeters,06073008305,0.484,0.6003,0.0258,0.4917,0.8524
HCAI_106370775,hospital_clinic,,outside_all_perimeters,06073013102,0.9363,0.8843,0.707,0.8513,0.96
HCAI_106370780,hospital_clinic,,outside_all_perimeters,06073018518,0.6654,0.6311,0.7787,0.5516,0.5434
HCAI_106370782,hospital_clinic,,outside_all_perimeters,06073000400,0.2889,0.3298,0.0277,0.3126,0.7667
HCAI_106370875,hospital_clinic,,outside_all_perimeters,06073013327,0.3985,0.097,0.0977,0.6445,0.965
HCAI_106370977,hospital_clinic,,outside_all_perimeters,06073017054,0.3711,0.1739,0.3572,0.1533,0.8079
HCAI_106371256,hospital_clinic,,outside_all_perimeters,06073008312,0.1986,0.1481,0.3511,0.1134,0.3431
HCAI_106371394,hospital_clinic,,outside_all_perimeters,06073017501,0.2174,0.2481,0.0995,0.0258,0.541
HCAI_106374024,hospital_clinic,,outside_all_perimeters,06073017056,0.4062,0.2517,0.3515,0.4427,0.6974
HCAI_106374049,hospital_clinic,,outside_all_perimeters,06073008701,0.4642,0.55,0.0444,0.4324,0.8098
HCAI_106374055,hospital_clinic,,outside_all_perimeters,06073006500,0.667,0.6799,0.317,0.3322,0.8715
HCAI_106374063,hospital_clinic,,outside_all_perimeters,06073002904,0.5275,0.7723,0.0194,0.2585,0.8579
HCAI_106374094,hospital_clinic,,outside_all_perimeters,06073000400,0.2889,0.3298,0.0277,0.3126,0.7667
HCAI_106374141,hospital_clinic,,outside_all_perimeters,06073008305,0.484,0.6003,0.0258,0.4917,0.8524
HCAI_106374382,hospital_clinic,,outside_all_perimeters,06073020312,0.5006,0.4098,0.4294,0.3399,0.726
HCAI_106374465,hospital_clinic,,outside_all_perimeters,06073008511,0.4864,0.4743,0.0862,0.4667,0.8442
HCAI_106380777,hospital_clinic,,outside_all_perimeters,06075013300,0.3412,0.0985,0.5753,0.1595,0.7029
HCAI_106380842,hospital_clinic,,outside_all_perimeters,06075026002,0.5244,0.3805,0.6977,0.5681,0.5567
HCAI_106380857,hospital_clinic,,outside_all_perimeters,06075015702,0.058,0.0054,0.018,0.2652,0.6235
HCAI_106380865,hospital_clinic,,outside_all_perimeters,06075030500,0.5055,0.1882,0.5195,0.4033,0.9172
HCAI_106380868,hospital_clinic,,outside_all_perimeters,06075030102,0.176,0.111,0.0286,0.3172,0.7486
HCAI_106380895,hospital_clinic,,outside_all_perimeters,06075015500,0.6826,0.4814,0.7029,0.4741,0.8834
HCAI_106380929,hospital_clinic,,outside_all_perimeters,06075013500,0.1465,0.0961,0.0268,0.1307,0.7509
HCAI_106380933,hospital_clinic,,outside_all_perimeters,06075016900,0.1954,0.4336,0.0088,0.1622,0.5456
HCAI_106380939,hospital_clinic,,outside_all_perimeters,06075022802,0.5741,0.3894,0.5885,0.417,0.8252
HCAI_106380960,hospital_clinic,,outside_all_perimeters,06075011102,0.6468,0.527,0.2874,0.4261,0.9576
HCAI_106380964,hospital_clinic,,outside_all_perimeters,06075025300,0.2457,0.172,0.0453,0.4686,0.7171
HCAI_106380965,hospital_clinic,,outside_all_perimeters,06075016500,0.304,0.2862,0.0364,0.1706,0.8613
HCAI_106381154,hospital_clinic,,outside_all_perimeters,06075030102,0.176,0.111,0.0286,0.3172,0.7486
HCAI_106382715,hospital_clinic,,outside_all_perimeters,06075011300,0.8725,0.7062,0.8696,0.7641,0.9082
HCAI_106384200,hospital_clinic,,outside_all_perimeters,06075022600,0.0893,0.0013,0.0025,0.3606,0.9308
HCAI_106384238,hospital_clinic,,outside_all_perimeters,06075016500,0.304,0.2862,0.0364,0.1706,0.8613
HCAI_106390846,hospital_clinic,,outside_all_perimeters,06077000401,0.7347,0.7725,0.6687,0.5155,0.6553
HCAI_106390923,hospital_clinic,,outside_all_perimeters,06077004302,0.6938,0.7665,0.5333,0.275,0.725
HCAI_106391010,hospital_clinic,,outside_all_perimeters,06077003803,0.7727,0.7548,0.2626,0.6704,0.948
HCAI_106391042,hospital_clinic,,outside_all_perimeters,06077001300,0.553,0.4294,0.7685,0.5907,0.506
HCAI_106391056,hospital_clinic,,outside_all_perimeters,06077005303,0.6052,0.653,0.2928,0.6907,0.6336
HCAI_106392232,hospital_clinic,,outside_all_perimeters,06077001300,0.553,0.4294,0.7685,0.5907,0.506
HCAI_106392287,hospital_clinic,,outside_all_perimeters,06077005140,0.369,0.501,0.3016,0.4819,0.2354
HCAI_106394003,hospital_clinic,,outside_all_perimeters,06077000402,0.9058,0.6887,0.9809,0.7071,0.9034
HCAI_106394009,hospital_clinic,,outside_all_perimeters,06077005123,0.4982,0.4455,0.7139,0.4723,0.3977
HCAI_106400466,hospital_clinic,,outside_all_perimeters,06079011901,0.3352,0.2712,0.4382,0.1332,0.5081
HCAI_106400480,hospital_clinic,,outside_all_perimeters,06079011002,0.4115,0.6844,0.0837,0.0362,0.4861
HCAI_106400524,hospital_clinic,,outside_all_perimeters,06079010902,0.4122,0.8022,0.0007,0.1147,0.844
HCAI_106400548,hospital_clinic,,outside_all_perimeters,06079012707,0.1792,0.0532,0.3524,0.0583,0.4894
HCAI_106400683,hospital_clinic,,outside_all_perimeters,06079013100,0.2992,0.2008,0.3971,0.0481,0.5747
HCAI_106404046,hospital_clinic,,outside_all_perimeters,06079011002,0.4115,0.6844,0.0837,0.0362,0.4861
HCAI_106410782,hospital_clinic,,outside_all_perimeters,06081607200,0.5658,0.2737,0.6799,0.5249,0.849
HCAI_106410806,hospital_clinic,,outside_all_perimeters,06081601902,0.3387,0.2572,0.0493,0.5579,0.8102
HCAI_106410817,hospital_clinic,,outside_all_perimeters,06081601400,0.5157,0.273,0.5128,0.78,0.7335
HCAI_106410828,hospital_clinic,,outside_all_perimeters,06081613600,0.2832,0.1876,0.4705,0.1307,0.4591
HCAI_106410852,hospital_clinic,,outside_all_perimeters,06081605000,0.2441,0.0503,0.2743,0.3742,0.6353
HCAI_106410891,hospital_clinic,,outside_all_perimeters,06081609800,0.0979,0.124,0.2064,0.2029,0.1458
HCAI_106414018,hospital_clinic,,outside_all_perimeters,06081613900,0.3122,0.156,0.3075,0.2223,0.681
HCAI_106414139,hospital_clinic,,outside_all_perimeters,06081610202,0.2722,0.1321,0.0218,0.4917,0.9231
HCAI_106414145,hospital_clinic,,outside_all_perimeters,06081606300,0.521,0.2461,0.6748,0.397,0.8186
HCAI_106420483,hospital_clinic,,outside_all_perimeters,06083003001,0.9396,0.768,0.7796,0.6284,0.9969
HCAI_106420491,hospital_clinic,,outside_all_perimeters,06083002703,0.8552,0.7374,0.7103,0.5187,0.9656
HCAI_106420493,hospital_clinic,,outside_all_perimeters,06083002211,0.6763,0.2623,0.9182,0.4409,0.9443
HCAI_106420514,hospital_clinic,,outside_all_perimeters,06083000302,0.444,0.5194,0.0795,0.3519,0.733
HCAI_106420522,hospital_clinic,,outside_all_perimeters,06083001910,0.2822,0.2836,0.1898,0.1765,0.5118
HCAI_106424002,hospital_clinic,,outside_all_perimeters,06083000101,0.5652,0.3843,0.3796,0.2601,0.947
HCAI_106424047,hospital_clinic,,outside_all_perimeters,06083000302,0.444,0.5194,0.0795,0.3519,0.733
HCAI_106424102,hospital_clinic,,outside_all_perimeters,06083002703,0.8552,0.7374,0.7103,0.5187,0.9656
HCAI_106430705,hospital_clinic,,outside_all_perimeters,06085503712,0.9091,0.7076,0.9146,0.8513,0.9395
HCAI_106430743,hospital_clinic,,outside_all_perimeters,06085506703,0.3825,0.2066,0.2972,0.3657,0.7645
HCAI_106430763,hospital_clinic,,outside_all_perimeters,06085509901,0.0372,0.0219,0.1147,0.1455,0.1777
HCAI_106430779,hospital_clinic,,outside_all_perimeters,06085502704,0.1198,0.0139,0.1247,0.4347,0.4523
HCAI_106430837,hospital_clinic,,outside_all_perimeters,06085500500,0.1892,0.223,0.0498,0.2338,0.5314
HCAI_106430883,hospital_clinic,,outside_all_perimeters,06085502101,0.4685,0.23,0.4028,0.3804,0.8616
HCAI_106430905,hospital_clinic,,outside_all_perimeters,06085511609,0.3556,0.0281,0.4884,0.2621,0.8878
HCAI_106430915,hospital_clinic,,outside_all_perimeters,06085506802,0.2563,0.0861,0.2047,0.3855,0.6545
HCAI_106431506,hospital_clinic,,outside_all_perimeters,06085512059,0.2867,0.0756,0.4328,0.4691,0.5559
HCAI_106434032,hospital_clinic,,outside_all_perimeters,06085512001,0.1472,0.1362,0.1259,0.668,0.195
